"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
35201994,2058893,"180 ML gemcitabine 10 MG/ML Injection [Infugem]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35201995,2058894,"190 ML gemcitabine 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35201996,2058895,"190 ML gemcitabine 10 MG/ML Injection [Infugem]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35201997,2058912,"130 ML gemcitabine 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35201998,2058918,"130 ML gemcitabine 10 MG/ML Injection [Infugem]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35201999,2058927,"200 ML gemcitabine 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35202000,2058928,"200 ML gemcitabine 10 MG/ML Injection [Infugem]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35202001,2058933,"220 ML gemcitabine 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35202002,2058934,"220 ML gemcitabine 10 MG/ML Injection [Infugem]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35603170,1718998,"gemcitabine 200 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35603171,1718999,"gemcitabine Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35603172,1719000,"gemcitabine 200 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35603173,1719002,"gemcitabine 1000 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35603174,1719003,"gemcitabine 1000 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35603175,1719004,"gemcitabine 2000 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
35603176,1719005,"gemcitabine 2000 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35603177,1719011,"gemcitabine 200 MG [Gemzar]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35603178,1719012,"gemcitabine Injection [Gemzar]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35603179,1719013,"gemcitabine 200 MG Injection [Gemzar]","Branded Drug","Drug","RxNorm","Valid","Standard"
35603180,1719014,"gemcitabine 1000 MG [Gemzar]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35603181,1719015,"gemcitabine 1000 MG Injection [Gemzar]","Branded Drug","Drug","RxNorm","Valid","Standard"
35605112,1720960,"26.3 ML gemcitabine 38 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35605113,1720961,"gemcitabine 38 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605122,1720975,"52.6 ML gemcitabine 38 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35605123,1720977,"5.26 ML gemcitabine 38 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40221253,1806906,"decitabine 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40221254,1806907,"decitabine Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40221255,1806909,"decitabine 50 MG [Dacogen]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40221256,1806910,"decitabine Injection [Dacogen]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40242699,1148918,"gemcitabine 38 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1315942,72962,"docetaxel","Ingredient","Drug","RxNorm","Valid","Standard"
1315943,151284,"docetaxel 40 MG/ML Injectable Solution [Taxotere]","Branded Drug","Drug","RxNorm","Valid","Standard"
1315944,313949,"docetaxel 40 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
1592236,1870937,"0.5 ML docetaxel 40 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1592237,1870938,"docetaxel 40 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
1593816,1918045,"10 ML docetaxel 20 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1718757,1860479,"docetaxel Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1718758,1860480,"1 ML docetaxel 20 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1718759,1860481,"docetaxel Injection [Taxotere]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1718760,1860482,"1 ML docetaxel 20 MG/ML Injection [Taxotere]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1718761,1860483,"docetaxel 20 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
1718762,1860484,"docetaxel 20 MG/ML Injection [Taxotere]","Branded Drug","Drug","RxNorm","Valid","Standard"
1718763,1860485,"4 ML docetaxel 20 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1718764,1860486,"4 ML docetaxel 20 MG/ML Injection [Taxotere]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1718787,1860617,"docetaxel 10 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
1718788,1860619,"2 ML docetaxel 10 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1718789,1861411,"8 ML docetaxel 20 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
19044664,564974,"docetaxel 40 MG/ML [Taxotere]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19083462,329054,"docetaxel 40 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19104433,414983,"docetaxel 13.3 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19112195,452181,"docetaxel 13.3 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40057906,376888,"docetaxel Injectable Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40057907,362932,"docetaxel Injectable Solution [Taxotere]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40224722,1001404,"docetaxel 20 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40224723,1001405,"docetaxel 20 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40224725,1001406,"docetaxel 20 MG/ML [Taxotere]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40237036,1093279,"docetaxel 10 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40237037,1093280,"docetaxel 10 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40239089,1101768,"docetaxel 24 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40239090,1101769,"docetaxel 24 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40239091,1101773,"docetaxel 24 MG/ML Injectable Solution [Docefrez]","Branded Drug","Drug","RxNorm","Valid","Standard"
40239092,1101771,"docetaxel 24 MG/ML [Docefrez]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40239093,1101772,"docetaxel Injectable Solution [Docefrez]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40240020,1111070,"docetaxel 25 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40240021,1111071,"docetaxel 25 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40240022,1111073,"docetaxel 25 MG/ML Injectable Solution [Docefrez]","Branded Drug","Drug","RxNorm","Valid","Standard"
40240023,1111072,"docetaxel 25 MG/ML [Docefrez]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
964130,2001099,"doxorubicin hydrochloride 50 MG [Adriamycin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
964131,2001100,"doxorubicin hydrochloride 50 MG Injection [Adriamycin]","Branded Drug","Drug","RxNorm","Valid","Standard"
964132,2001101,"doxorubicin hydrochloride 10 MG [Adriamycin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
964133,2001102,"doxorubicin hydrochloride 10 MG Injection [Adriamycin]","Branded Drug","Drug","RxNorm","Valid","Standard"
1338512,3639,"doxorubicin","Ingredient","Drug","RxNorm","Valid","Standard"
1592409,1872061,"doxorubicin hydrochloride 20 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1592410,1872062,"doxorubicin hydrochloride 20 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
36249239,1799302,"doxorubicin hydrochloride 2 MG/ML [Adriamycin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
36249240,1799303,"doxorubicin Injection [Adriamycin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
36249242,1799305,"5 ML doxorubicin hydrochloride 2 MG/ML Injection [Adriamycin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
36249243,1799306,"doxorubicin hydrochloride 2 MG/ML Injection [Adriamycin]","Branded Drug","Drug","RxNorm","Valid","Standard"
36249244,1799307,"25 ML doxorubicin hydrochloride 2 MG/ML Injection [Adriamycin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
36249245,1799308,"10 ML doxorubicin hydrochloride 2 MG/ML Injection [Adriamycin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
36249246,1799309,"doxorubicin Injectable Solution [Adriamycin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
36249247,1799310,"doxorubicin hydrochloride 2 MG/ML Injectable Solution [Adriamycin]","Branded Drug","Drug","RxNorm","Valid","Standard"
37499119,2284504,"doxorubicin Injection [LipoDox]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
37499236,2284506,"doxorubicin Injection [Doxil]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40032338,374376,"doxorubicin Injectable Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40243724,1191495,"doxorubicin hydrochloride liposome 2 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40243727,1191499,"doxorubicin hydrochloride liposome 2 MG/ML [Doxil]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40243758,1191137,"doxorubicin hydrochloride 2 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40243759,1191138,"doxorubicin hydrochloride 2 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
42629342,1790093,"doxorubicin hydrochloride 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
42629343,1790094,"doxorubicin Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
42629344,1790095,"doxorubicin hydrochloride 50 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
42629345,1790097,"5 ML doxorubicin hydrochloride 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
42629346,1790098,"doxorubicin hydrochloride 2 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
42629347,1790099,"10 ML doxorubicin hydrochloride 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
42629348,1790100,"25 ML doxorubicin hydrochloride 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
42629349,1790102,"doxorubicin hydrochloride 10 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
42629350,1790103,"doxorubicin hydrochloride 10 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
42629353,1790115,"10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
42629354,1790116,"doxorubicin hydrochloride liposome 2 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
42629361,1790127,"25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
42629362,1790128,"25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
42629363,1790129,"doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil]","Branded Drug","Drug","RxNorm","Valid","Standard"
42629365,1790131,"10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
42629397,1790177,"25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [LipoDox]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
42629398,1790178,"doxorubicin hydrochloride liposome 2 MG/ML Injection [LipoDox]","Branded Drug","Drug","RxNorm","Valid","Standard"
42629400,1790181,"10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [LipoDox]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
42706519,1247774,"doxorubicin hydrochloride liposome 2 MG/ML [LipoDox]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1594034,1919503,"durvalumab","Ingredient","Drug","RxNorm","Valid","Standard"
1594035,1919504,"durvalumab 50 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1594037,1919506,"durvalumab Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1594038,1919507,"2.4 ML durvalumab 50 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1594040,1919509,"durvalumab 50 MG/ML [Imfinzi]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1594041,1919510,"durvalumab Injection [Imfinzi]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1594043,1919512,"2.4 ML durvalumab 50 MG/ML Injection [Imfinzi]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1594044,1919513,"durvalumab 50 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
1594045,1919514,"durvalumab 50 MG/ML Injection [Imfinzi]","Branded Drug","Drug","RxNorm","Valid","Standard"
1594046,1919515,"10 ML durvalumab 50 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
1594047,1919516,"10 ML durvalumab 50 MG/ML Injection [Imfinzi]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
1344354,3995,"epirubicin","Ingredient","Drug","RxNorm","Valid","Standard"
1344357,836377,"epirubicin hydrochloride 2 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19009486,107040,"epirubicin 0.6 MG/ML Irrigation Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19048056,836379,"epirubicin hydrochloride 2 MG/ML [Ellence]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19100105,360869,"epirubicin 0.6 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19134104,836381,"epirubicin hydrochloride 1 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19134105,836382,"epirubicin hydrochloride 1 MG/ML Irrigation Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134106,836383,"epirubicin hydrochloride 1.6 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19134107,836384,"epirubicin hydrochloride 1.6 MG/ML Irrigation Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19134108,836389,"epirubicin hydrochloride 2 MG/ML Irrigation Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135761,849899,"epirubicin hydrochloride 10 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19135762,849900,"epirubicin hydrochloride 10 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135763,849901,"epirubicin hydrochloride 50 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19135764,849902,"epirubicin hydrochloride 50 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605875,1732171,"epirubicin Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35605876,1732174,"epirubicin Injection [Ellence]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35605877,1732182,"25 ML epirubicin hydrochloride 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35605878,1732183,"25 ML epirubicin hydrochloride 2 MG/ML Injection [Ellence]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35605879,1732184,"epirubicin hydrochloride 2 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35605880,1732185,"epirubicin hydrochloride 2 MG/ML Injection [Ellence]","Branded Drug","Drug","RxNorm","Valid","Standard"
35605881,1732186,"100 ML epirubicin hydrochloride 2 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35605882,1732187,"100 ML epirubicin hydrochloride 2 MG/ML Injection [Ellence]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40038904,375053,"epirubicin Injectable Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40038908,379368,"epirubicin Irrigation Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35603879,1736560,"eribulin Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35603880,1736562,"eribulin Injection [Halaven]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35603881,1736564,"eribulin mesylate 0.5 MG/ML Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35603882,1736565,"eribulin mesylate 0.5 MG/ML Injection [Halaven]","Branded Drug","Drug","RxNorm","Valid","Standard"
40230712,1045453,"eribulin","Ingredient","Drug","RxNorm","Valid","Standard"
40230792,1045454,"eribulin mesylate 0.5 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40230793,1045456,"2 ML eribulin mesylate 0.5 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40230794,1045460,"2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40230795,1045458,"eribulin mesylate 0.5 MG/ML [Halaven]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1381253,596724,"anagrelide","Ingredient","Drug","RxNorm","Valid","Standard"
1381254,597848,"anagrelide 0.5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1381256,597851,"anagrelide 1 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1381257,597852,"anagrelide 1 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1381258,597855,"anagrelide 1 MG Oral Capsule [Agrylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
1381259,597857,"anagrelide 0.5 MG Oral Capsule [Agrylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
19052964,597853,"anagrelide 1 MG [Agrylin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19052965,597856,"anagrelide 0.5 MG [Agrylin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19122203,597850,"anagrelide 0.5 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40127945,597849,"anagrelide Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40127946,597854,"anagrelide Oral Capsule [Agrylin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1325363,337525,"erlotinib","Ingredient","Drug","RxNorm","Valid","Standard"
1394023,662281,"nilotinib","Ingredient","Drug","RxNorm","Valid","Standard"
19122516,603202,"erlotinib 100 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19122517,603203,"erlotinib 100 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19122518,603205,"erlotinib 150 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19122519,603206,"erlotinib 150 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19122520,603207,"erlotinib 25 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19122521,603208,"erlotinib 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19127715,746604,"nilotinib 200 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19127716,746606,"nilotinib 200 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19127717,746607,"nilotinib 200 MG [Tasigna]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19127718,746609,"nilotinib 200 MG Oral Capsule [Tasigna]","Branded Drug","Drug","RxNorm","Valid","Standard"
40040065,477321,"erlotinib Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40124472,540423,"erlotinib Oral Tablet [Tarceva]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40144053,746605,"nilotinib Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40144054,746608,"nilotinib Oral Capsule [Tasigna]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40223726,997652,"nilotinib 150 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40223727,997653,"nilotinib 150 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40224785,1002300,"nilotinib 150 MG Oral Capsule [Tasigna]","Branded Drug","Drug","RxNorm","Valid","Standard"
40224786,1002299,"nilotinib 150 MG [Tasigna]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236069,1088251,"erlotinib 100 MG Oral Tablet [Tarceva]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236070,1088250,"erlotinib 100 MG [Tarceva]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236071,1088253,"erlotinib 150 MG Oral Tablet [Tarceva]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236072,1088252,"erlotinib 150 MG [Tarceva]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236073,1088255,"erlotinib 25 MG Oral Tablet [Tarceva]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236074,1088254,"erlotinib 25 MG [Tarceva]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42543817,2002716,"nilotinib 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
42543818,2002717,"nilotinib 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
42543819,2002718,"nilotinib 50 MG [Tasigna]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42543820,2002719,"nilotinib 50 MG Oral Capsule [Tasigna]","Branded Drug","Drug","RxNorm","Valid","Standard"
1349025,4089,"estramustine","Ingredient","Drug","RxNorm","Valid","Standard"
19007238,105557,"estramustine 140 MG Oral Capsule [Estracyt]","Branded Drug","Drug","RxNorm","Valid","Standard"
19029565,205562,"estramustine 140 MG Oral Capsule [Emcyt]","Branded Drug","Drug","RxNorm","Valid","Standard"
19041851,566462,"estramustine 140 MG [Emcyt]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19077060,310194,"estramustine 140 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19085221,330431,"estramustine 140 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19103657,411244,"estramustine 280 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
19109769,439380,"estramustine 280 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19116192,564083,"estramustine 140 MG [Estracyt]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40037892,372082,"estramustine Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40037893,366197,"estramustine Oral Capsule [Emcyt]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40037894,366516,"estramustine Oral Capsule [Estracyt]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1350504,4179,"etoposide","Ingredient","Drug","RxNorm","Valid","Standard"
1350506,197687,"etoposide 50 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1350507,199315,"etoposide 100 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1350510,226719,"etoposide 100 MG Injection [Etopophos]","Branded Drug","Drug","RxNorm","Valid","Standard"
1350542,315912,"etoposide 20 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1350543,315913,"etoposide 50 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1350544,329753,"etoposide 100 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19007338,105592,"etoposide 50 MG Oral Capsule [Vepesid]","Branded Drug","Drug","RxNorm","Valid","Standard"
19007339,105593,"etoposide 100 MG Oral Capsule [Vepesid]","Branded Drug","Drug","RxNorm","Valid","Standard"
19033606,206831,"etoposide 20 MG/ML Injectable Solution [Toposar]","Branded Drug","Drug","RxNorm","Valid","Standard"
19033607,206832,"etoposide 20 MG/ML Injectable Solution [Vepesid]","Branded Drug","Drug","RxNorm","Valid","Standard"
19077215,310248,"etoposide 20 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19082989,567639,"etoposide 20 MG/ML [Toposar]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19108529,436879,"etoposide 10 MG/ML Injectable Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
19111999,451835,"etoposide 10 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19116214,564107,"etoposide 50 MG [Vepesid]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19116215,564108,"etoposide 100 MG [Vepesid]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19118215,567640,"etoposide 20 MG/ML [Vepesid]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35606288,1734339,"etoposide Injection","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
35606289,1734340,"etoposide 100 MG Injection","Clinical Drug","Drug","RxNorm","Valid","Standard"
35606290,1734342,"etoposide 100 MG [Etopophos]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35606291,1734343,"etoposide Injection [Etopophos]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40041386,376890,"etoposide Injectable Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40041389,362881,"etoposide Injectable Solution [Toposar]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40041390,362972,"etoposide Injectable Solution [Vepesid]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40041392,372132,"etoposide Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40041393,366233,"etoposide Oral Capsule [Vepesid]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1594110,1869512,"everolimus 2 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1594111,1869513,"everolimus Tablet for Oral Suspension","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1594112,1869515,"everolimus 2 MG [Afinitor]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1594113,1869516,"everolimus Tablet for Oral Suspension [Afinitor]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1594114,1869518,"everolimus 3 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1594115,1869520,"everolimus 3 MG [Afinitor]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19011440,141704,"everolimus","Ingredient","Drug","RxNorm","Valid","Standard"
19135076,845505,"everolimus 10 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19135077,845507,"everolimus 10 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19135078,845508,"{28 (everolimus 10 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
19135080,845510,"everolimus 10 MG [Afinitor]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19135081,845512,"everolimus 10 MG Oral Tablet [Afinitor]","Branded Drug","Drug","RxNorm","Valid","Standard"
19135082,845514,"everolimus 5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19135083,845515,"everolimus 5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
